Row ID,Order ID,Ship Mode,Customer ID,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit,OrderDate,ShipDate
4934,CA-2012-106978,Standard Class,ZC-21910,Aurora,Colorado,80013,West,OFF-BI-10002012,1.08,2,0.7,-0.792,2021-08-28,2021-09-04
4935,CA-2012-106978,Standard Class,ZC-21910,Aurora,Colorado,80013,West,OFF-FA-10003021,4.512,3,0.2,0.846,2021-08-28,2021-09-04
4936,CA-2012-155124,Standard Class,KS-16300,Lehi,Utah,84043,West,TEC-PH-10003356,16.776,3,0.2,1.6776,2021-02-15,2021-02-21
4937,CA-2014-150931,Standard Class,DP-13390,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,33.74,7,0.0,15.5204,2022-12-07,2022-12-14
4938,CA-2011-157147,Standard Class,BD-11605,San Francisco,California,94109,West,OFF-ST-10000078,1325.85,5,0.0,238.653,2019-12-14,2019-12-19
4939,CA-2011-157147,Standard Class,BD-11605,San Francisco,California,94109,West,FUR-BO-10003034,333.999,3,0.15,3.9294,2019-12-14,2019-12-19
4940,CA-2011-157147,Standard Class,BD-11605,San Francisco,California,94109,West,OFF-AR-10003514,19.9,5,0.0,6.567,2019-12-14,2019-12-19
4941,CA-2012-156482,Standard Class,IL-15100,Wilmington,Delaware,19805,East,FUR-CH-10001708,1268.82,9,0.0,266.4522,2021-01-06,2021-01-13
4942,CA-2012-156482,Standard Class,IL-15100,Wilmington,Delaware,19805,East,FUR-BO-10002598,283.92,4,0.0,82.3368,2021-01-06,2021-01-13
4943,CA-2012-156482,Standard Class,IL-15100,Wilmington,Delaware,19805,East,OFF-AR-10001022,5.68,2,0.0,1.7608,2021-01-06,2021-01-13
4944,CA-2014-106782,Standard Class,LP-17095,Lafayette,Indiana,47905,Central,OFF-ST-10004459,375.34,1,0.0,18.767,2023-11-22,2023-11-28
4945,CA-2013-151372,First Class,JH-15985,Redondo Beach,California,90278,West,OFF-PA-10004381,96.08,2,0.0,46.1184,2022-08-06,2022-08-07
4946,CA-2013-151372,First Class,JH-15985,Redondo Beach,California,90278,West,OFF-BI-10000050,11.68,2,0.2,3.942,2022-08-06,2022-08-07
4947,CA-2013-151372,First Class,JH-15985,Redondo Beach,California,90278,West,OFF-FA-10000304,4.36,2,0.0,1.7876,2022-08-06,2022-08-07
4948,CA-2011-102085,Standard Class,JD-16015,Seattle,Washington,98115,West,OFF-LA-10002475,29.24,4,0.0,13.7428,2020-09-04,2020-09-09
4949,CA-2014-107125,Standard Class,BD-11320,Los Angeles,California,90045,West,OFF-BI-10001989,117.488,7,0.2,41.1208,2023-10-28,2023-11-03
4950,CA-2014-107125,Standard Class,BD-11320,Los Angeles,California,90045,West,FUR-FU-10000732,18.84,3,0.0,6.0288,2023-10-28,2023-11-03
4951,CA-2013-125815,Second Class,DL-13330,New York City,New York,10009,East,OFF-AR-10004441,12.42,3,0.0,5.2164,2022-09-29,2022-10-02
4952,CA-2012-144190,Standard Class,NC-18415,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,12.96,2,0.0,6.2208,2021-05-09,2021-05-13
4953,CA-2014-117926,Second Class,AS-10225,San Francisco,California,94109,West,OFF-AP-10002670,69.48,1,0.0,20.844,2023-11-09,2023-11-13
4954,CA-2012-153906,Standard Class,MS-17980,New York City,New York,10009,East,TEC-PH-10001527,85.9,2,0.0,2.577,2021-02-16,2021-02-20
4955,CA-2011-160262,Second Class,TS-21205,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,18.06,7,0.0,4.6956,2020-05-09,2020-05-13
4956,CA-2011-160262,Second Class,TS-21205,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,79.14,3,0.0,36.4044,2020-05-09,2020-05-13
4957,CA-2011-160262,Second Class,TS-21205,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,37.4,2,0.0,14.212,2020-05-09,2020-05-13
4958,CA-2012-127607,Standard Class,JK-15730,Carrollton,Texas,75007,Central,OFF-BI-10001308,2.512,2,0.8,-4.396,2021-02-20,2021-02-26
4959,CA-2012-127607,Standard Class,JK-15730,Carrollton,Texas,75007,Central,OFF-FA-10003485,18.864,9,0.2,6.1308,2021-02-20,2021-02-26
4960,CA-2013-166226,Standard Class,TC-21535,Los Angeles,California,90008,West,TEC-PH-10003357,61.192,1,0.2,6.1192,2022-10-19,2022-10-23
4961,CA-2013-166226,Standard Class,TC-21535,Los Angeles,California,90008,West,OFF-AP-10002867,67.84,1,0.0,18.3168,2022-10-19,2022-10-23
4962,CA-2011-156587,First Class,AB-10015,Seattle,Washington,98103,West,FUR-CH-10004477,48.712,1,0.2,5.4801,2020-02-07,2020-02-08
4963,CA-2011-156587,First Class,AB-10015,Seattle,Washington,98103,West,OFF-AR-10001427,17.94,3,0.0,4.6644,2020-02-07,2020-02-08
4964,CA-2011-156587,First Class,AB-10015,Seattle,Washington,98103,West,OFF-ST-10002344,242.94,3,0.0,4.8588,2020-02-07,2020-02-08
4965,CA-2013-141180,Second Class,DP-13000,Fort Lauderdale,Florida,33311,South,OFF-BI-10000301,7.764,4,0.7,-5.176,2022-04-16,2022-04-20
4966,CA-2012-109708,Second Class,CY-12745,Columbia,Tennessee,38401,South,TEC-PH-10001944,467.04,4,0.2,58.38,2021-04-25,2021-04-28
4967,CA-2012-122406,Second Class,BE-11455,Providence,Rhode Island,2908,East,TEC-PH-10001527,128.85,3,0.0,3.8655,2021-07-02,2021-07-05
4968,CA-2012-122406,Second Class,BE-11455,Providence,Rhode Island,2908,East,OFF-PA-10001307,8.4,2,0.0,4.116,2021-07-02,2021-07-05
4969,CA-2012-122406,Second Class,BE-11455,Providence,Rhode Island,2908,East,TEC-AC-10004571,199.98,2,0.0,83.9916,2021-07-02,2021-07-05
4970,CA-2012-122406,Second Class,BE-11455,Providence,Rhode Island,2908,East,FUR-CH-10001973,110.98,1,0.0,15.5372,2021-07-02,2021-07-05
4971,US-2013-153815,First Class,KL-16555,Jacksonville,Florida,32216,South,FUR-CH-10000513,207.984,2,0.2,-28.5978,2022-10-07,2022-10-10
4972,US-2013-153815,First Class,KL-16555,Jacksonville,Florida,32216,South,OFF-PA-10002421,36.112,2,0.2,12.6392,2022-10-07,2022-10-10
4973,US-2013-153815,First Class,KL-16555,Jacksonville,Florida,32216,South,FUR-FU-10004090,35.568,2,0.2,5.7798,2022-10-07,2022-10-10
4974,US-2013-153815,First Class,KL-16555,Jacksonville,Florida,32216,South,OFF-PA-10004071,88.768,2,0.2,31.0688,2022-10-07,2022-10-10
4975,CA-2013-164896,Standard Class,PS-19045,Oceanside,California,92054,West,OFF-PA-10002246,12.9,2,0.0,6.321,2022-10-08,2022-10-13
4976,CA-2012-142202,Second Class,JR-16210,Jacksonville,Florida,32216,South,TEC-AC-10003198,717.12,9,0.2,152.388,2021-08-18,2021-08-23
4977,CA-2012-165050,First Class,AH-10210,New York City,New York,10024,East,OFF-BI-10001031,21.36,5,0.2,7.209,2021-11-07,2021-11-09
4978,CA-2012-165050,First Class,AH-10210,New York City,New York,10024,East,OFF-BI-10003727,6.688,2,0.2,2.3408,2021-11-07,2021-11-09
4979,CA-2012-165050,First Class,AH-10210,New York City,New York,10024,East,TEC-PH-10001336,773.94,6,0.0,224.4426,2021-11-07,2021-11-09
4980,US-2013-131114,Second Class,RW-19630,Chicago,Illinois,60610,Central,OFF-SU-10001664,20.568,3,0.2,1.5426,2022-11-10,2022-11-14
4981,US-2013-131114,Second Class,RW-19630,Chicago,Illinois,60610,Central,OFF-AP-10003971,4.356,2,0.8,-11.7612,2022-11-10,2022-11-14
4982,US-2013-131114,Second Class,RW-19630,Chicago,Illinois,60610,Central,TEC-AC-10000199,19.04,4,0.2,-1.428,2022-11-10,2022-11-14
4983,CA-2011-160066,Standard Class,AH-10075,Huntington Beach,California,92646,West,OFF-LA-10001045,5.22,2,0.0,2.4012,2020-10-16,2020-10-22
4984,CA-2013-109925,Second Class,IM-15070,San Diego,California,92105,West,OFF-ST-10003442,84.84,3,0.0,22.9068,2022-10-07,2022-10-11
4985,CA-2012-160696,Standard Class,CK-12760,Nashville,Tennessee,37211,South,OFF-FA-10003059,7.24,5,0.2,1.1765,2021-08-06,2021-08-10
4986,CA-2011-125171,Same Day,AG-10390,New York City,New York,10009,East,OFF-LA-10001175,14.4,5,0.0,7.056,2020-08-03,2020-08-03
4987,CA-2013-149279,Standard Class,CL-12700,Colorado Springs,Colorado,80906,West,OFF-PA-10003441,15.552,3,0.2,5.4432,2022-03-25,2022-03-29
4988,CA-2013-149279,Standard Class,CL-12700,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,1325.76,6,0.2,149.148,2022-03-25,2022-03-29
4989,CA-2013-149279,Standard Class,CL-12700,Colorado Springs,Colorado,80906,West,OFF-BI-10004040,3.108,2,0.7,-2.1756,2022-03-25,2022-03-29
4990,CA-2014-107321,Standard Class,AW-10930,San Francisco,California,94110,West,OFF-BI-10004022,6.672,3,0.2,2.1684,2023-08-01,2023-08-05
4991,CA-2014-107321,Standard Class,AW-10930,San Francisco,California,94110,West,TEC-PH-10002200,689.408,4,0.2,77.5584,2023-08-01,2023-08-05
4992,US-2014-122714,Standard Class,HG-14965,Chicago,Illinois,60653,Central,OFF-BI-10001120,1889.99,5,0.8,-2929.4845,2023-11-08,2023-11-14
4993,CA-2012-153038,Standard Class,RB-19645,Memphis,Tennessee,38109,South,OFF-EN-10000461,55.936,8,0.2,18.8784,2021-11-18,2021-11-25
4994,CA-2012-153038,Standard Class,RB-19645,Memphis,Tennessee,38109,South,OFF-LA-10004008,18.432,8,0.2,5.9904,2021-11-18,2021-11-25
4995,CA-2012-153038,Standard Class,RB-19645,Memphis,Tennessee,38109,South,FUR-FU-10000221,20.32,5,0.2,3.556,2021-11-18,2021-11-25
4996,CA-2011-132227,Standard Class,SZ-20035,New York City,New York,10011,East,OFF-BI-10000962,52.064,4,0.2,18.8732,2020-10-04,2020-10-10
4997,CA-2014-155824,Standard Class,KS-16300,Raleigh,North Carolina,27604,South,OFF-AP-10000390,48.784,1,0.2,3.6588,2023-02-11,2023-02-16
4998,CA-2014-155824,Standard Class,KS-16300,Raleigh,North Carolina,27604,South,OFF-BI-10000014,13.092,4,0.7,-10.0372,2023-02-11,2023-02-16
4999,CA-2013-129238,Standard Class,SC-20050,Los Angeles,California,90045,West,TEC-PH-10004120,109.592,1,0.2,8.2194,2021-12-31,2022-01-04
5000,CA-2013-129238,Standard Class,SC-20050,Los Angeles,California,90045,West,OFF-PA-10002764,56.7,5,0.0,27.783,2021-12-31,2022-01-04
5001,CA-2014-159688,Standard Class,AB-10060,Los Angeles,California,90004,West,TEC-AC-10000736,79.99,1,0.0,28.7964,2023-04-08,2023-04-13
5002,CA-2013-136126,Same Day,EH-14125,Newport News,Virginia,23602,South,OFF-SU-10000898,69.5,5,0.0,20.155,2022-04-25,2022-04-25
5003,CA-2013-136126,Same Day,EH-14125,Newport News,Virginia,23602,South,OFF-PA-10004327,191.6,4,0.0,91.968,2022-04-25,2022-04-25
5004,CA-2013-155033,Standard Class,CC-12475,Los Angeles,California,90032,West,OFF-PA-10000143,10.56,2,0.0,5.0688,2022-09-08,2022-09-13
5005,CA-2011-156006,Second Class,TM-21010,Jackson,Mississippi,39212,South,TEC-AC-10002550,47.79,3,0.0,16.2486,2020-03-30,2020-04-02
5006,CA-2012-158659,Second Class,SC-20695,Richmond,Indiana,47374,Central,OFF-ST-10003306,714.3,5,0.0,207.147,2021-10-10,2021-10-14
5007,CA-2012-169796,Standard Class,Dp-13240,New York City,New York,10035,East,TEC-MA-10000045,2321.9,2,0.0,1114.512,2021-10-09,2021-10-14
5008,CA-2012-169796,Standard Class,Dp-13240,New York City,New York,10035,East,OFF-ST-10001505,17.94,3,0.0,3.0498,2021-10-09,2021-10-14
5009,CA-2012-102876,Standard Class,LR-17035,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,9.522,1,0.7,-6.9828,2021-08-07,2021-08-14
5010,CA-2012-102876,Standard Class,LR-17035,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002680,791.964,6,0.4,-131.994,2021-08-07,2021-08-14
5011,CA-2012-102876,Standard Class,LR-17035,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,4.923,3,0.7,-3.9384,2021-08-07,2021-08-14
5012,US-2014-139647,First Class,TS-21370,Phoenix,Arizona,85023,West,FUR-BO-10004467,209.979,7,0.7,-356.9643,2023-04-12,2023-04-14
5013,US-2014-160465,Standard Class,SW-20350,Cleveland,Ohio,44105,East,OFF-BI-10001670,33.93,3,0.7,-22.62,2023-06-22,2023-06-27
5014,US-2014-160465,Standard Class,SW-20350,Cleveland,Ohio,44105,East,OFF-ST-10000136,222.32,7,0.2,25.011,2023-06-22,2023-06-27
5015,US-2014-160465,Standard Class,SW-20350,Cleveland,Ohio,44105,East,TEC-PH-10004522,210.564,6,0.4,-52.641,2023-06-22,2023-06-27
5016,CA-2011-153850,Standard Class,TH-21100,Toledo,Ohio,43615,East,FUR-FU-10002960,35.168,7,0.2,9.6712,2020-10-24,2020-10-29
5017,CA-2011-153850,Standard Class,TH-21100,Toledo,Ohio,43615,East,TEC-PH-10002584,1502.376,4,0.4,-250.396,2020-10-24,2020-10-29
5018,CA-2011-127558,First Class,SS-20410,Los Angeles,California,90008,West,FUR-FU-10002505,10.11,3,0.0,3.2352,2020-10-15,2020-10-18
5019,CA-2011-127558,First Class,SS-20410,Los Angeles,California,90008,West,TEC-AC-10003832,772.47,3,0.0,146.7693,2020-10-15,2020-10-18
5020,CA-2011-127558,First Class,SS-20410,Los Angeles,California,90008,West,OFF-SU-10002537,20.46,2,0.0,5.3196,2020-10-15,2020-10-18
5021,CA-2014-136511,Second Class,MZ-17515,New York City,New York,10011,East,OFF-SU-10003505,347.58,3,0.0,17.379,2023-02-24,2023-02-26
5022,CA-2013-133795,Standard Class,JE-15475,San Diego,California,92037,West,TEC-AC-10001465,72.64,2,0.0,21.792,2022-11-19,2022-11-25
5023,CA-2013-133795,Standard Class,JE-15475,San Diego,California,92037,West,TEC-AC-10003832,772.47,3,0.0,146.7693,2022-11-19,2022-11-25
5024,CA-2013-133795,Standard Class,JE-15475,San Diego,California,92037,West,FUR-FU-10003731,39.92,4,0.0,11.1776,2022-11-19,2022-11-25
5025,US-2014-130953,Standard Class,RF-19735,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10004828,33.48,2,0.0,16.4052,2023-06-30,2023-07-04
5026,US-2014-130953,Standard Class,RF-19735,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,461.97,3,0.0,133.9713,2023-06-30,2023-07-04
5027,US-2014-130953,Standard Class,RF-19735,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,137.62,2,0.0,60.5528,2023-06-30,2023-07-04
5028,US-2014-130953,Standard Class,RF-19735,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,302.67,3,0.0,72.6408,2023-06-30,2023-07-04
5029,CA-2011-151792,Second Class,CV-12295,Chicago,Illinois,60653,Central,TEC-AC-10001606,239.976,3,0.2,53.9946,2020-08-02,2020-08-07
5030,CA-2014-139304,Standard Class,VG-21790,San Francisco,California,94109,West,OFF-AR-10001216,8.34,3,0.0,2.1684,2022-12-30,2023-01-03
5031,CA-2014-139304,Standard Class,VG-21790,San Francisco,California,94109,West,OFF-SU-10001664,8.57,1,0.0,2.2282,2022-12-30,2023-01-03
5032,CA-2014-139304,Standard Class,VG-21790,San Francisco,California,94109,West,OFF-BI-10002498,119.616,8,0.2,40.3704,2022-12-30,2023-01-03
5033,CA-2013-155166,Standard Class,BB-11545,Vineland,New Jersey,8360,East,FUR-CH-10003968,212.94,3,0.0,25.5528,2022-11-27,2022-12-03
5034,CA-2013-155166,Standard Class,BB-11545,Vineland,New Jersey,8360,East,OFF-AP-10002765,26.49,1,0.0,7.4172,2022-11-27,2022-12-03
5035,CA-2012-103954,Second Class,HR-14770,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,687.4,5,0.0,48.118,2021-07-09,2021-07-13
5036,CA-2011-169803,Standard Class,SC-20260,Seattle,Washington,98115,West,FUR-TA-10000688,653.55,3,0.0,111.1035,2020-03-06,2020-03-12
5037,CA-2011-169803,Standard Class,SC-20260,Seattle,Washington,98115,West,TEC-AC-10003441,33.9,2,0.0,2.034,2020-03-06,2020-03-12
5038,CA-2014-141719,Second Class,EG-13900,Naperville,Illinois,60540,Central,TEC-AC-10003610,239.96,5,0.2,83.986,2023-10-18,2023-10-22
5039,CA-2012-136469,First Class,TS-21370,Wilmington,Delaware,19805,East,FUR-TA-10001520,199.836,4,0.3,-37.1124,2021-06-11,2021-06-12
5040,CA-2012-136469,First Class,TS-21370,Wilmington,Delaware,19805,East,TEC-PH-10001817,716.0,2,0.0,193.32,2021-06-11,2021-06-12
5041,CA-2012-136469,First Class,TS-21370,Wilmington,Delaware,19805,East,OFF-BI-10004492,221.06,7,0.0,103.8982,2021-06-11,2021-06-12
5042,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-PA-10002421,67.71,3,0.0,32.5008,2022-10-11,2022-10-14
5043,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-AP-10000055,129.92,4,0.0,38.976,2022-10-11,2022-10-14
5044,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,FUR-FU-10000965,467.46,9,0.0,191.6586,2022-10-11,2022-10-14
5045,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-PA-10001363,61.4,5,0.0,28.858,2022-10-11,2022-10-14
5046,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-ST-10001496,720.76,4,0.0,187.3976,2022-10-11,2022-10-14
5047,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-BI-10004656,5.184,3,0.2,1.8144,2022-10-11,2022-10-14
5048,CA-2013-158694,Second Class,AI-10855,Los Angeles,California,90036,West,OFF-AR-10001227,14.7,5,0.0,3.969,2022-10-11,2022-10-14
5049,US-2011-104759,Standard Class,DD-13570,Chicago,Illinois,60610,Central,OFF-BI-10002071,8.134,7,0.8,-13.8278,2020-02-29,2020-03-04
5050,US-2011-104759,Standard Class,DD-13570,Chicago,Illinois,60610,Central,TEC-AC-10004901,79.984,2,0.2,13.9972,2020-02-29,2020-03-04
5051,CA-2012-150511,Standard Class,AB-10060,Des Moines,Washington,98198,West,OFF-PA-10001776,18.54,2,0.0,8.7138,2021-08-18,2021-08-24
5052,CA-2012-134922,Standard Class,KB-16240,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,24.4,2,0.2,7.93,2021-10-07,2021-10-11
5053,US-2014-120607,Same Day,JC-15775,Atlanta,Georgia,30318,South,OFF-PA-10003129,195.64,4,0.0,91.9508,2023-04-20,2023-04-20
5054,CA-2012-141243,Second Class,AH-10465,Dallas,Texas,75217,Central,TEC-AC-10003198,398.4,5,0.2,84.66,2020-12-03,2020-12-08
5055,CA-2012-141243,Second Class,AH-10465,Dallas,Texas,75217,Central,OFF-AR-10001246,7.056,3,0.2,0.7938,2020-12-03,2020-12-08
5056,CA-2012-141243,Second Class,AH-10465,Dallas,Texas,75217,Central,FUR-BO-10003272,1352.3976,9,0.32,-437.5404,2020-12-03,2020-12-08
5057,CA-2012-162166,First Class,NM-18520,Moreno Valley,California,92553,West,OFF-PA-10002606,26.4,5,0.0,11.88,2021-08-08,2021-08-11
5058,CA-2012-162166,First Class,NM-18520,Moreno Valley,California,92553,West,OFF-ST-10002486,41.88,6,0.0,0.8376,2021-08-08,2021-08-11
5059,CA-2013-120796,Standard Class,CS-11950,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,99.846,9,0.7,-83.205,2022-03-04,2022-03-08
5060,CA-2013-109722,Second Class,TP-21130,Georgetown,Kentucky,40324,South,TEC-PH-10000560,699.98,2,0.0,195.9944,2022-11-06,2022-11-08
5061,CA-2013-109722,Second Class,TP-21130,Georgetown,Kentucky,40324,South,OFF-ST-10000060,584.82,9,0.0,70.1784,2022-11-06,2022-11-08
5062,CA-2012-136798,Standard Class,DL-12925,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,43.98,2,0.0,21.99,2021-04-08,2021-04-12
5063,CA-2012-136798,Standard Class,DL-12925,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,377.97,3,0.0,105.8316,2021-04-08,2021-04-12
5064,CA-2012-136798,Standard Class,DL-12925,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,123.96,3,0.0,11.1564,2021-04-08,2021-04-12
5065,CA-2014-122196,First Class,CA-12265,Wilmington,Delaware,19805,East,TEC-PH-10004977,391.98,2,0.0,113.6742,2023-08-23,2023-08-25
5066,CA-2014-142090,Standard Class,SC-20380,Burlington,North Carolina,27217,South,TEC-AC-10002001,383.976,3,0.2,81.5949,2023-11-01,2023-11-08
5067,CA-2014-142090,Standard Class,SC-20380,Burlington,North Carolina,27217,South,FUR-TA-10001889,1781.682,7,0.4,-653.2834,2023-11-01,2023-11-08
5068,CA-2014-160934,Standard Class,TT-21460,Los Angeles,California,90008,West,OFF-AR-10003504,21.4,5,0.0,6.206,2022-12-16,2022-12-20
5069,CA-2011-124478,Standard Class,MA-17560,Trenton,Michigan,48183,Central,TEC-CO-10001571,549.99,1,0.0,274.995,2020-07-08,2020-07-12
5070,CA-2011-124478,Standard Class,MA-17560,Trenton,Michigan,48183,Central,OFF-AP-10002495,167.535,3,0.1,37.23,2020-07-08,2020-07-12
5071,CA-2011-124478,Standard Class,MA-17560,Trenton,Michigan,48183,Central,OFF-EN-10002500,38.34,3,0.0,17.253,2020-07-08,2020-07-12
5072,CA-2011-124478,Standard Class,MA-17560,Trenton,Michigan,48183,Central,FUR-FU-10002088,53.88,6,0.0,22.6296,2020-07-08,2020-07-12
5073,CA-2011-124478,Standard Class,MA-17560,Trenton,Michigan,48183,Central,TEC-PH-10001128,299.98,2,0.0,83.9944,2020-07-08,2020-07-12
5074,CA-2012-145485,Same Day,JM-16195,San Francisco,California,94109,West,OFF-ST-10000649,62.8,4,0.0,15.7,2021-10-05,2021-10-05
5075,CA-2014-151071,Second Class,MB-18085,Los Angeles,California,90049,West,OFF-BI-10002103,13.904,2,0.2,4.5188,2023-03-26,2023-03-30
5076,CA-2011-134572,Second Class,SV-20365,Houston,Texas,77070,Central,FUR-TA-10001705,744.1,5,0.3,-95.67,2020-03-20,2020-03-22
5077,CA-2011-134572,Second Class,SV-20365,Houston,Texas,77070,Central,OFF-ST-10004634,44.84,5,0.2,5.605,2020-03-20,2020-03-22
5078,CA-2011-134572,Second Class,SV-20365,Houston,Texas,77070,Central,FUR-TA-10004442,401.59,2,0.3,-131.951,2020-03-20,2020-03-22
5079,CA-2014-143217,Standard Class,CG-12040,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002949,18.24,3,0.0,8.5728,2023-10-12,2023-10-18
5080,US-2014-133312,Standard Class,BD-11500,San Francisco,California,94122,West,FUR-BO-10002213,359.499,3,0.15,-29.6058,2023-10-26,2023-10-30
5081,US-2014-133312,Standard Class,BD-11500,San Francisco,California,94122,West,OFF-ST-10001325,10.48,1,0.0,2.8296,2023-10-26,2023-10-30
5082,US-2012-137533,Same Day,JK-15640,Cleveland,Ohio,44105,East,OFF-PA-10003441,20.736,4,0.2,7.2576,2021-11-18,2021-11-18
5083,CA-2013-155138,Standard Class,JM-15580,Monroe,North Carolina,28110,South,TEC-AC-10004209,35.168,4,0.2,8.3524,2022-08-09,2022-08-13
5084,CA-2013-155138,Standard Class,JM-15580,Monroe,North Carolina,28110,South,OFF-PA-10000501,64.704,3,0.2,23.4552,2022-08-09,2022-08-13
5085,CA-2013-108350,Second Class,SC-20230,Lowell,Massachusetts,1852,East,OFF-PA-10003656,105.52,4,0.0,48.5392,2022-05-07,2022-05-10
5086,CA-2012-144302,Standard Class,ME-17320,Dallas,Texas,75081,Central,OFF-BI-10001107,5.792,2,0.8,-9.5568,2021-05-19,2021-05-23
5087,CA-2012-109001,Standard Class,KN-16390,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,466.158,7,0.4,-93.2316,2021-02-05,2021-02-09
5088,CA-2012-109001,Standard Class,KN-16390,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,10.312,1,0.2,-1.289,2021-02-05,2021-02-09
5089,CA-2012-109001,Standard Class,KN-16390,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,2.556,3,0.7,-1.7892,2021-02-05,2021-02-09
5090,CA-2014-132738,First Class,HM-14860,Loveland,Colorado,80538,West,OFF-PA-10001752,7.968,2,0.2,2.8884,2023-07-05,2023-07-08
5091,CA-2014-132738,First Class,HM-14860,Loveland,Colorado,80538,West,OFF-EN-10001141,8.784,1,0.2,3.1842,2023-07-05,2023-07-08
5092,CA-2014-156720,Standard Class,JM-15580,Loveland,Colorado,80538,West,OFF-FA-10003472,3.024,3,0.2,-0.6048,2023-11-30,2023-12-04
5093,CA-2012-119102,Standard Class,KH-16690,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,51.45,3,0.0,13.8915,2021-04-23,2021-04-27
5094,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,OFF-AP-10004036,14.016,4,0.8,-31.536,2020-11-06,2020-11-10
5095,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,FUR-TA-10004086,214.95,5,0.5,-120.372,2020-11-06,2020-11-10
5096,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,TEC-PH-10000307,35.04,4,0.2,-7.008,2020-11-06,2020-11-10
5097,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,FUR-FU-10002088,10.776,3,0.6,-4.8492,2020-11-06,2020-11-10
5098,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,OFF-BI-10004965,4.6,2,0.8,-8.05,2020-11-06,2020-11-10
5099,US-2011-140452,Standard Class,BK-11260,Chicago,Illinois,60610,Central,OFF-ST-10002485,35.168,2,0.2,-8.3524,2020-11-06,2020-11-10
5100,CA-2012-141936,Standard Class,PN-18775,Bakersfield,California,93309,West,OFF-BI-10002194,19.152,3,0.2,6.4638,2021-07-07,2021-07-12
5101,CA-2011-158442,Same Day,AZ-10750,Dallas,Texas,75217,Central,OFF-AR-10003732,4.448,2,0.2,0.3336,2020-02-17,2020-02-17
5102,CA-2011-158442,Same Day,AZ-10750,Dallas,Texas,75217,Central,OFF-PA-10002195,5.184,1,0.2,1.8792,2020-02-17,2020-02-17
5103,CA-2011-158442,Same Day,AZ-10750,Dallas,Texas,75217,Central,OFF-PA-10002365,15.552,3,0.2,5.4432,2020-02-17,2020-02-17
5104,CA-2012-167374,Second Class,GM-14500,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001950,40.032,6,0.2,12.51,2021-02-26,2021-02-28
5105,CA-2012-167374,Second Class,GM-14500,Philadelphia,Pennsylvania,19140,East,TEC-AC-10004633,16.776,3,0.2,5.0328,2021-02-26,2021-02-28
5106,CA-2011-116568,Standard Class,BM-11785,Deltona,Florida,32725,South,FUR-CH-10002439,186.304,4,0.2,13.9728,2020-11-14,2020-11-20
5107,CA-2012-147102,Standard Class,NH-18610,Columbus,Georgia,31907,South,TEC-AC-10000682,66.36,4,0.0,23.226,2021-08-19,2021-08-26
5108,CA-2014-132213,First Class,PN-18775,Nashville,Tennessee,37211,South,OFF-AR-10004078,42.048,9,0.2,5.256,2023-03-26,2023-03-27
5109,CA-2014-132213,First Class,PN-18775,Nashville,Tennessee,37211,South,OFF-AR-10001958,67.92,5,0.2,6.792,2023-03-26,2023-03-27
